id,compound_name,adduct,score,precursor_mz,ion_mobility,ccs,rt,mol_formula,smiles,inchi,inchi_key,method,usi,entry_id,iupac_name,cas,internal_id,query_spectrum_usi
998,Gitoxigenin CollisionEnergy:205060,[M-H2O+H]+,0.732,373.237,,,,,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)C(O)CC12O,"""InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-16(21)6-8-22(2)20(13-9-19(26)28-12-13)18(25)11-23(17,22)27/h9,14-18,20,24-25,27H,3-8,10-12H2,1-2H3""",N/A,spectral_library_annotation,,CCMSLIB00010120220,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2560
998,Gitoxigenin CollisionEnergy:205060,[M-H2O+H]+,0.731,373.237,,,,,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)C(O)CC12O,"""InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-16(21)6-8-22(2)20(13-9-19(26)28-12-13)18(25)11-23(17,22)27/h9,14-18,20,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16+,17-,18+,20+,21+,22-,23+/m1/s1""",N/A,spectral_library_annotation,,CCMSLIB00010123486,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2560
999,Digoxigenin CollisionEnergy:102040,[M+H]+,0.741,391.248,,,,,CC12CCC(O)CC1CCC1C2CC(O)C2(C)C(C3=CC(=O)OC3)CCC12O,"""InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-18(21)11-19(25)22(2)16(6-8-23(17,22)27)13-9-20(26)28-12-13/h9,14-19,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16-,17-,18+,19-,21+,22+,23+/m1/s1""",N/A,spectral_library_annotation,,CCMSLIB00010109986,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2601
999,Digoxigenin,[M+H]+,0.725,391.248,,,,,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,"InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-18(21)11-19(25)22(2)16(6-8-23(17,22)27)13-9-20(26)28-12-13/h9,14-19,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16-,17-,18+,19-,21+,22+,23+/m1/s1",SHIBSTMRCDJXLN-KCZCNTNESA-N,spectral_library_annotation,,CCMSLIB00012283553,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2601
999,Digoxigenin,[M+H]+,0.725,391.2479,,,1.23236,C23H34O5,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,"InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-18(21)11-19(25)22(2)16(6-8-23(17,22)27)13-9-20(26)28-12-13/h9,14-19,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16-,17-,18+,19-,21+,22+,23+/m1/s1",SHIBSTMRCDJXLN-KCZCNTNESA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:415"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:416"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:417"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:418"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:419"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:420"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:421"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:422"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:423"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:424"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:425"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:426"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:427"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:428"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:429"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:430"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:431"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:432""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2601
999,Digoxigenin,[M+H]+,0.723,391.248,,,,,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,"InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-18(21)11-19(25)22(2)16(6-8-23(17,22)27)13-9-20(26)28-12-13/h9,14-19,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16-,17-,18+,19-,21+,22+,23+/m1/s1",SHIBSTMRCDJXLN-KCZCNTNESA-N,spectral_library_annotation,,CCMSLIB00012283554,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2601
999,Digoxigenin,[M+H]+,0.723,391.2479,,,1.23236,C23H34O5,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,"InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-18(21)11-19(25)22(2)16(6-8-23(17,22)27)13-9-20(26)28-12-13/h9,14-19,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16-,17-,18+,19-,21+,22+,23+/m1/s1",SHIBSTMRCDJXLN-KCZCNTNESA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:415"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:416"",""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:417""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2601
999,Digoxigenin,[M+H]+,0.721,391.248,,,,,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,"""InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-18(21)11-19(25)22(2)16(6-8-23(17,22)27)13-9-20(26)28-12-13/h9,14-19,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16-,17-,18+,19-,21+,22+,23+/m1/s1""",SHIBSTMRCDJXLN-KCZCNTNESA-N,spectral_library_annotation,,CCMSLIB00010151840,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2601
999,Digoxigenin,[M+H]+,0.721,391.248,,,,,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,"""InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-18(21)11-19(25)22(2)16(6-8-23(17,22)27)13-9-20(26)28-12-13/h9,14-19,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16-,17-,18+,19-,21+,22+,23+/m1/s1""",SHIBSTMRCDJXLN-KCZCNTNESA-N,spectral_library_annotation,,CCMSLIB00010151839,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2601
999,Digoxigenin CollisionEnergy:205060,[M+H]+,0.717,391.248,,,,,CC12CCC(O)CC1CCC1C2CC(O)C2(C)C(C3=CC(=O)OC3)CCC12O,"""InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-18(21)11-19(25)22(2)16(6-8-23(17,22)27)13-9-20(26)28-12-13/h9,14-19,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16-,17-,18+,19-,21+,22+,23+/m1/s1""",N/A,spectral_library_annotation,,CCMSLIB00010121326,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2601
999,Digoxigenin,[M+H]+,0.712,391.2479,,,1.23236,C23H34O5,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,"InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-18(21)11-19(25)22(2)16(6-8-23(17,22)27)13-9-20(26)28-12-13/h9,14-19,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16-,17-,18+,19-,21+,22+,23+/m1/s1",SHIBSTMRCDJXLN-KCZCNTNESA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20220613_100AGC_60000Res_pluskal_mce_1D1_F24_id:416""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2601
999,Digoxigenin,[M+H]+,0.712,391.248,,,,,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,"InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-18(21)11-19(25)22(2)16(6-8-23(17,22)27)13-9-20(26)28-12-13/h9,14-19,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16-,17-,18+,19-,21+,22+,23+/m1/s1",SHIBSTMRCDJXLN-KCZCNTNESA-N,spectral_library_annotation,,CCMSLIB00012283556,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2601
999,Digoxigenin,[M+H]+,0.712,391.248,,,,,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,"""InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-18(21)11-19(25)22(2)16(6-8-23(17,22)27)13-9-20(26)28-12-13/h9,14-19,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16-,17-,18+,19-,21+,22+,23+/m1/s1""",SHIBSTMRCDJXLN-KCZCNTNESA-N,spectral_library_annotation,,CCMSLIB00010151842,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2601
1020,Phthalic acid - 40.0 eV,[M]+,0.814,149.023,,,,,c1ccc(c(c1)C(=O)O)C(=O)O,N/A,N/A,spectral_library_annotation,,CCMSLIB00006113209,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2656;mzspec:DATASET_ID_PLACEHOLDER:137_C:3022
1020,Spectral Match to Phthalic anhydride from NIST14,[M+H]+,0.738,149.023,,,,,C1=CC=C2C(=C1)C(=O)OC2=O,InChI=1S/C8H4O3/c9-7-5-3-1-2-4-6(5)8(10)11-7/h1-4H,N/A,spectral_library_annotation,,CCMSLIB00003139160,,85449,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2656;mzspec:DATASET_ID_PLACEHOLDER:137_C:3022
1022,Dibutyl phthalate_CE15,[M+H]+,0.971,279.159,,,,,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,"""InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3""",N/A,spectral_library_annotation,,CCMSLIB00013940684,,84-74-2,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2633;mzspec:DATASET_ID_PLACEHOLDER:137_C:3030
1039,Gitoxigenin CollisionEnergy:102040,[M-H2O+H]+,0.729,373.237,,,,,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)C(O)CC12O,"""InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-16(21)6-8-22(2)20(13-9-19(26)28-12-13)18(25)11-23(17,22)27/h9,14-18,20,24-25,27H,3-8,10-12H2,1-2H3""",N/A,spectral_library_annotation,,CCMSLIB00010108881,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2673
1039,Gitoxigenin CollisionEnergy:102040,[M-H2O+H]+,0.727,373.237,,,,,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)C(O)CC12O,"""InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-16(21)6-8-22(2)20(13-9-19(26)28-12-13)18(25)11-23(17,22)27/h9,14-18,20,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16+,17-,18+,20+,21+,22-,23+/m1/s1""",N/A,spectral_library_annotation,,CCMSLIB00010112156,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2673
1039,Gitoxigenin CollisionEnergy:205060,[M-H2O+H]+,0.718,373.237,,,,,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)C(O)CC12O,"""InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-16(21)6-8-22(2)20(13-9-19(26)28-12-13)18(25)11-23(17,22)27/h9,14-18,20,24-25,27H,3-8,10-12H2,1-2H3""",N/A,spectral_library_annotation,,CCMSLIB00010120220,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2673
1039,Gitoxigenin CollisionEnergy:205060,[M-H2O+H]+,0.717,373.237,,,,,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)C(O)CC12O,"""InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-16(21)6-8-22(2)20(13-9-19(26)28-12-13)18(25)11-23(17,22)27/h9,14-18,20,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16+,17-,18+,20+,21+,22-,23+/m1/s1""",N/A,spectral_library_annotation,,CCMSLIB00010123486,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2673
1041,Digoxigenin CollisionEnergy:102040,[M+H]+,0.726,391.248,,,,,CC12CCC(O)CC1CCC1C2CC(O)C2(C)C(C3=CC(=O)OC3)CCC12O,"""InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-18(21)11-19(25)22(2)16(6-8-23(17,22)27)13-9-20(26)28-12-13/h9,14-19,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16-,17-,18+,19-,21+,22+,23+/m1/s1""",N/A,spectral_library_annotation,,CCMSLIB00010109986,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2663
1088,50-22-6 CollisionEnergy:205060,[M+H]+,0.742,347.222,,,,,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,"""InChI=1S/C21H30O4/c1-20-8-7-13(23)9-12(20)3-4-14-15-5-6-16(18(25)11-22)21(15,2)10-17(24)19(14)20/h9,14-17,19,22,24H,3-8,10-11H2,1-2H3/t14-,15-,16+,17-,19+,20-,21-/m0/s1""",N/A,spectral_library_annotation,,CCMSLIB00010118892,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,Cortodoxone CollisionEnergy:102040,[M+H]+,0.732,347.222,,,,,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,"""InChI=1S/C21H30O4/c1-19-8-5-14(23)11-13(19)3-4-15-16(19)6-9-20(2)17(15)7-10-21(20,25)18(24)12-22/h11,15-17,22,25H,3-10,12H2,1-2H3/t15?,16?,17?,19?,20?,21-/m0/s1""",N/A,spectral_library_annotation,,CCMSLIB00010108047,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,50-22-6 CollisionEnergy:102040,[M+H]+,0.732,347.222,,,,,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,"""InChI=1S/C21H30O4/c1-20-8-7-13(23)9-12(20)3-4-14-15-5-6-16(18(25)11-22)21(15,2)10-17(24)19(14)20/h9,14-17,19,22,24H,3-8,10-11H2,1-2H3/t14-,15-,16+,17-,19+,20-,21-/m0/s1""",N/A,spectral_library_annotation,,CCMSLIB00010107558,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,Corticosterone - 40.0 eV,[M+H]+,0.728,347.222,,,,,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,N/A,N/A,spectral_library_annotation,,CCMSLIB00006116992,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,"Massbank:EQ319802 Corticosterone|11b,21-Dihydroxyprogesterone|(8S,9S,10R,11S,13S,14S,17S)-11-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",[M+H]+,0.728,347.222,,,,,O=C4\C=C2/[C@]([C@H]1[C@@H](O)C[C@@]3([C@@H](C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,"1S/C21H30O4/c1-20-8-7-13(23)9-12(20)3-4-14-15-5-6-16(18(25)11-22)21(15,2)10-17(24)19(14)20/h9,14-17,19,22,24H,3-8,10-11H2,1-2H3/t14-,15-,16+,17-,19+,20-,21-/m0/s1",N/A,spectral_library_annotation,,CCMSLIB00005730189,,50-22-6,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,MoNA:710382 4-Pregnene-11 Corticosteron,[M+H]+,0.728,347.222,,,,,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,"InChI=1S/C21H30O4/c1-20-8-7-13(23)9-12(20)3-4-14-15-5-6-16(18(25)11-22)21(15,2)10-17(24)19(14)20/h9,14-17,19,22,24H,3-8,10-11H2,1-2H3/t14-,15-,16+,17-,19+,20-,21-/m0/s1",N/A,spectral_library_annotation,,CCMSLIB00000566796,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,Reichstein S CollisionEnergy:102040,[M+H]+,0.723,347.222,,,,,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,"""InChI=1S/C21H30O4/c1-19-8-5-14(23)11-13(19)3-4-15-16(19)6-9-20(2)17(15)7-10-21(20,25)18(24)12-22/h11,15-17,22,25H,3-10,12H2,1-2H3/t15-,16?,17?,19+,20+,21+/m1/s1""",N/A,spectral_library_annotation,,CCMSLIB00010107638,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,Corticosterone - 30.0 eV,[M+H]+,0.716,347.222,,,,,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,N/A,N/A,spectral_library_annotation,,CCMSLIB00006116998,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,Corticosterone - 30.0 eV,[M+H]+,0.715,347.222,,,,,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,N/A,N/A,spectral_library_annotation,,CCMSLIB00006116997,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,REICHSTEIN'S SUBSTANCE S,[M+H]+,0.714,347.222,,,,,C[C@@]12CCC(=O)C=C2CC[C@@H]3[C@@H]1CC[C@@]4(C)[C@H]3CC[C@@]4(C(=O)CO)O,"""InChI=1S/C21H30O4/c1-19-8-5-14(23)11-13(19)3-4-15-16(19)6-9-20(2)17(15)7-10-21(20,25)18(24)12-22/h11,15-17,22,25H,3-10,12H2,1-2H3/t15-,16+,17+,19+,20+,21+/m1/s1""",N/A,spectral_library_annotation,,CCMSLIB00006679831,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,Corticosterone - 40.0 eV,[M+H]+,0.713,347.222,,,,,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,N/A,N/A,spectral_library_annotation,,CCMSLIB00006116994,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,"Massbank:LU131102 Corticosterone|(8S,9S,10R,11S,13S,14S,17S)-11-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",[M+H]+,0.709,347.222,,,,,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,"1S/C21H30O4/c1-20-8-7-13(23)9-12(20)3-4-14-15-5-6-16(18(25)11-22)21(15,2)10-17(24)19(14)20/h9,14-17,19,22,24H,3-8,10-11H2,1-2H3/t14-,15-,16+,17-,19+,20-,21-/m0/s1",N/A,spectral_library_annotation,,CCMSLIB00005761023,,50-22-6,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,CORTICOSTERONE,[M+H]+,0.709,347.222,,,,,C[C@@]12CCC(=O)C=C2CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)[C@@]4(C)C[C@@H]([C@@H]31)O,"""InChI=1S/C21H30O4/c1-20-8-7-13(23)9-12(20)3-4-14-15-5-6-16(18(25)11-22)21(15,2)10-17(24)19(14)20/h9,14-17,19,22,24H,3-8,10-11H2,1-2H3/t14-,15-,16+,17-,19+,20-,21-/m0/s1""",N/A,spectral_library_annotation,,CCMSLIB00006680063,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,11-Deoxycortisol - 30.0 eV,[M+H]+,0.708,347.222,,,,,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,N/A,N/A,spectral_library_annotation,,CCMSLIB00006118208,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,Tricycloalternarene 2b,[M+H]+,0.707,347.222,,,,,C/C(=C\CCC(C)C1=CCC2(C)OC3=C(CC12)C(=O)C(O)CC3)CO,"InChI=1S/C21H30O4/c1-13(12-22)5-4-6-14(2)15-9-10-21(3)17(15)11-16-19(25-21)8-7-18(23)20(16)24/h5,9,14,17-18,22-23H,4,6-8,10-12H2,1-3H3/b13-5+",KOATXBNOVXBDJE-WLRTZDKTSA-N,spectral_library_annotation,,CCMSLIB00012443828,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,Tricycloalternarene 2b,[M+H]+,0.707,347.222,,,,,C/C(=C\CCC(C)C1=CCC2(C)OC3=C(CC12)C(=O)C(O)CC3)CO,"InChI=1S/C21H30O4/c1-13(12-22)5-4-6-14(2)15-9-10-21(3)17(15)11-16-19(25-21)8-7-18(23)20(16)24/h5,9,14,17-18,22-23H,4,6-8,10-12H2,1-3H3/b13-5+",KOATXBNOVXBDJE-WLRTZDKTSA-N,spectral_library_annotation,,CCMSLIB00012443831,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,Tricycloalternarene 2b,[M+H]+,0.707,347.221685,,,1.808529,C21H30O4,C/C(=C\CCC(C)C1=CCC2(C)OC3=C(CC12)C(=O)C(O)CC3)CO,"InChI=1S/C21H30O4/c1-13(12-22)5-4-6-14(2)15-9-10-21(3)17(15)11-16-19(25-21)8-7-18(23)20(16)24/h5,9,14,17-18,22-23H,4,6-8,10-12H2,1-3H3/b13-5+",KOATXBNOVXBDJE-WLRTZDKTSA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20230404_pluskal_nih_09P_G2_id_positive:176"",""mzspec:MSV000094528:20230404_pluskal_nih_09P_G2_id_positive:624""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,Tricycloalternarene 2b,[M+H]+,0.707,347.221685,,,1.808529,C21H30O4,C/C(=C\CCC(C)C1=CCC2(C)OC3=C(CC12)C(=O)C(O)CC3)CO,"InChI=1S/C21H30O4/c1-13(12-22)5-4-6-14(2)15-9-10-21(3)17(15)11-16-19(25-21)8-7-18(23)20(16)24/h5,9,14,17-18,22-23H,4,6-8,10-12H2,1-3H3/b13-5+",KOATXBNOVXBDJE-WLRTZDKTSA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20230404_pluskal_nih_09P_G2_id_positive:176""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,Tricycloalternarene 2b,[M+H]+,0.706,347.221685,,,1.808529,C21H30O4,C/C(=C\CCC(C)C1=CCC2(C)OC3=C(CC12)C(=O)C(O)CC3)CO,"InChI=1S/C21H30O4/c1-13(12-22)5-4-6-14(2)15-9-10-21(3)17(15)11-16-19(25-21)8-7-18(23)20(16)24/h5,9,14,17-18,22-23H,4,6-8,10-12H2,1-3H3/b13-5+",KOATXBNOVXBDJE-WLRTZDKTSA-N,spectral_library_annotation,"[""mzspec:MSV000094528:20230404_pluskal_nih_09P_G2_id_positive:176"",""mzspec:MSV000094528:20230404_pluskal_nih_09P_G2_id_positive:215"",""mzspec:MSV000094528:20230404_pluskal_nih_09P_G2_id_positive:216"",""mzspec:MSV000094528:20230404_pluskal_nih_09P_G2_id_positive:624"",""mzspec:MSV000094528:20230404_pluskal_nih_09P_G2_id_positive:625"",""mzspec:MSV000094528:20230404_pluskal_nih_09P_G2_id_positive:626""]",,,,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1088,Tricycloalternarene 2b,[M+H]+,0.706,347.222,,,,,C/C(=C\CCC(C)C1=CCC2(C)OC3=C(CC12)C(=O)C(O)CC3)CO,"InChI=1S/C21H30O4/c1-13(12-22)5-4-6-14(2)15-9-10-21(3)17(15)11-16-19(25-21)8-7-18(23)20(16)24/h5,9,14,17-18,22-23H,4,6-8,10-12H2,1-3H3/b13-5+",KOATXBNOVXBDJE-WLRTZDKTSA-N,spectral_library_annotation,,CCMSLIB00012443825,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2753
1089,Gitoxigenin CollisionEnergy:102040,[M-H2O+H]+,0.749,373.237,,,,,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)C(O)CC12O,"""InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-16(21)6-8-22(2)20(13-9-19(26)28-12-13)18(25)11-23(17,22)27/h9,14-18,20,24-25,27H,3-8,10-12H2,1-2H3""",N/A,spectral_library_annotation,,CCMSLIB00010108881,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2743
1089,Gitoxigenin CollisionEnergy:102040,[M-H2O+H]+,0.748,373.237,,,,,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)C(O)CC12O,"""InChI=1S/C23H34O5/c1-21-7-5-15(24)10-14(21)3-4-17-16(21)6-8-22(2)20(13-9-19(26)28-12-13)18(25)11-23(17,22)27/h9,14-18,20,24-25,27H,3-8,10-12H2,1-2H3/t14-,15+,16+,17-,18+,20+,21+,22-,23+/m1/s1""",N/A,spectral_library_annotation,,CCMSLIB00010112156,,N/A,,mzspec:DATASET_ID_PLACEHOLDER:RSZ_C:2743
